id,buildingblock1_smiles,buildingblock2_smiles,buildingblock3_smiles,molecule_smiles,protein_name,binds
31909,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cc(CN)c2ccccc2n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(OC)nc3ccccc23)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31912,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cc(CN)sn1.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(OC)ns2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31915,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cc(F)c(Cl)cc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(Cl)c(F)cc2OC)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31918,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cc(F)ccc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(F)cc2OC)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31921,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cc(N)cc(OC)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(OC)cc(OC)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31924,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cc2nc(Cl)nc(N)c2cc1OC,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)nc(Nc2nc(Cl)nc3cc(OC)c(OC)cc23)n1,HSA,0
31927,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc(C(CN)N2CCOCC2)cc1OC,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(c2ccc(OC)c(OC)c2)N2CCOCC2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31930,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc(C)nc1CN.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc(C)ccc2OC)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31933,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc(CN)cc1CN1CCOCC1.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(OC)c(CN3CCOCC3)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31936,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc(Cl)c(N)c1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(OC)ccc2Cl)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31939,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc(N)c(Cl)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)cc2Cl)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31942,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc(N)cc1Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)c(Cl)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31945,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc(N)cc1OC,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)c(OC)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31948,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc(N)cc1[N+](=O)[O-],C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)c([N+](=O)[O-])c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31951,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc(N)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)nc2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31954,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc(N)nc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(OC)cn2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31957,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc(O)c(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(OC)ccc2O)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31960,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc(OC)c(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(OC)ccc2OC)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31963,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc([N+](=O)[O-])c(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)nc(Nc2nc(OC)ccc2[N+](=O)[O-])n1,HSA,0
31966,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc2nc(N)sc2c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2nc3ccc(OC)cc3s2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31969,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccc2nnc(CN)n2n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc3ccc(OC)nn23)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31972,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cccc(-c2cc(N)on2)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(-c3cccc(OC)c3)no2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31975,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cccc(F)c1CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2c(F)cccc2OC)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31978,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cccc(N)c1F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)nc(Nc2cccc(OC)c2F)n1,HSA,0
31981,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cccc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(OC)n2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31984,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccccc1-c1nnc(N)s1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2nnc(-c3ccccc3OC)s2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31987,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccccc1OCCCCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCCOc2ccccc2OC)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31990,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccnc(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(OC)ccn2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31993,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccnc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2nccc(OC)n2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31996,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ccncc1CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnccc2OC)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
31999,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cnc(CN)cn1.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(OC)cn2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32002,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cnc(N)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cnc(OC)cn2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32005,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cnc(N)nc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ncc(OC)cn2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32008,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cncc(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cncc(OC)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32011,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1cncc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cncc(OC)n2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32014,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1nc(Br)ccc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)nc(Nc2ccc(Br)nc2OC)n1,HSA,0
32017,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1nc(C)ccc1CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(C)nc2OC)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32020,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1nc(C)nc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2nc(C)nc(OC)n2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32023,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ncc(N)cc1C(F)(F)F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cnc(OC)c(C(F)(F)F)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32026,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ncc(N)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cnc(OC)nc2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32029,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,COc1ncccc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)nc(Nc2cccnc2OC)n1,HSA,0
32032,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CS(=O)(=O)CC1(CN)CCOCC1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(CS(C)(=O)=O)CCOCC2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32035,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CS(=O)(=O)NC(=O)CCN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(=O)NS(C)(=O)=O)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32038,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CS(=O)(=O)Nc1ccc(-c2csc(N)n2)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2nc(-c3ccc(NS(C)(=O)=O)cc3)cs2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32041,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CS(=O)(=O)Nc1cccc(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(NS(C)(=O)=O)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32044,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CS(=O)(=O)c1ccc(N)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(S(C)(=O)=O)cc2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32047,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CS(=O)(=O)c1ccc(N)cc1F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(S(C)(=O)=O)c(F)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32050,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CS(=O)(=O)c1cccc(N)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cccc(S(C)(=O)=O)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32053,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CS(=O)C1(CN)CCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(S(C)=O)CCC2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32056,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CS(=O)CC(O)CN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(O)CS(C)=O)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32059,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CS(=O)CCCCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCCS(C)=O)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32062,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CSC1(CN)CCOCC1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(SC)CCOCC2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32065,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CSCc1nnc(CN)[nH]1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc(CSC)[nH]2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32068,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CSSCCN.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCSSC)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32071,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CSc1ccc(CN)o1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(SC)o2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32074,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,CSc1nnc(CN)s1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc(SC)s2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32077,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,C[Si](C)(C)C#Cc1ccc(N)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C#C[Si](C)(C)C)nc2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32080,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1[nH][nH]c(=O)c1CCN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2c(C)[nH][nH]c2=O)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32083,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1c(Br)cncc1CN.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cncc(Br)c2C)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32086,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1c(N)cccc1Br,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)nc(Nc2cccc(Br)c2C)n1,HSA,0
32089,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1c(N)cccc1F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)nc(Nc2cccc(F)c2C)n1,HSA,0
32092,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1c([C@@H]2[C@@H](CN)CC(=O)N2C)cnn1C,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@H]2CC(=O)N(C)[C@@H]2c2cnn(C)c2C)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32095,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1cc(=O)oc2cc(N)ccc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(C)cc(=O)oc3c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32098,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1cc(C#N)c(N)s1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)nc(Nc2sc(C)cc2C#N)n1,HSA,0
32101,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1cc(C)c(CN)c(=O)[nH]1.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2c(C)cc(C)[nH]c2=O)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32104,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1cc(CN)c(C)[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(C)[nH]c2C)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32107,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1cc(CN)c(C)o1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(C)oc2C)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32110,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1cc(CN)c(C)s1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(C)sc2C)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32113,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1cc(CN)cc(Cl)n1.Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(C)nc(Cl)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32116,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1cc(CN)ccc1Oc1ccc(Cl)cc1Cl.Cl,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(Oc3ccc(Cl)cc3Cl)c(C)c2)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
32119,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1cc(Cl)nc(Cl)c1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)nc(Nc2c(C)cc(Cl)nc2Cl)n1,HSA,0
32122,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(C)(C)OC(=O)N1CCN(c2ccccc2N)CC1,Cc1cc(Cl)ncc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cnc(Cl)cc2C)nc(Nc2ccccc2N2CCN(C(=O)OC(C)(C)C)CC2)n1,HSA,0
