id,bb1_smiles,bb2_smiles,bb3_smiles,molecule_smiles,protein_name,binds
25127,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.Cl.NCc1nnc(C2CCOC2)[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc(C3CCOC3)[nH]2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25130,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.Cn1cc(CN)c(Br)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cn(C)nc2Br)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25133,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.Cn1cc(N)ccc1=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(=O)n(C)c2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25136,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NC1CCC(=O)CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(C)=O)cc2F)nc(NC2CCC(=O)CC2)n1,sEH,0
25139,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC(=O)NC1CCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(=O)NC2CCC2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25142,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC(F)(F)C(F)(F)F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(F)(F)C(F)(F)F)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25145,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC(F)(F)C(N)=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(F)(F)C(N)=O)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25148,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC(F)(F)C1CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(F)(F)C2CC2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25151,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC(F)(F)CC1CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC(F)(F)CC2CC2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25154,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1(O)C2C3CC4C5C3CC2C5C41,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(O)C3C4CC5C6C4CC3C6C52)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,1
25157,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1(OCCO)CCS(=O)(=O)C1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(OCCO)CCS(=O)(=O)C2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25160,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC12CC3CC(CC(C3)C1)C2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC23CC4CC(CC(C4)C2)C3)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,1
25163,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1C=CCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2C=CCC2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25166,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1CC(=O)N(Cc2ccccc2)C1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CC(=O)N(Cc3ccccc3)C2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25169,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1CC(CC(N)=O)CO1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CC(CC(N)=O)CO2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25172,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1CC12CCOCC2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CC23CCOCC3)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25175,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1CC2(C1)CC2(F)F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CC3(C2)CC3(F)F)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25178,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1CCC2(CCC2)CO1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCC3(CCC3)CO2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25181,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1CCCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCCC2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25184,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1CCCC2(CCC2)C1O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCCC3(CCC3)C2O)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25187,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1CCCOC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCCOC2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25190,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1CCOCC12CCCC2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2CCOCC23CCCC3)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25193,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1Cc2ccccc2NC1=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2Cc3ccccc3NC2=O)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25196,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCC1OCCc2ccsc21,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2OCCc3ccsc32)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25199,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCC(=O)NCc1ccccc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC(=O)NCc2ccccc2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25202,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCC1CC2(CCC2)CO1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC2CC3(CCC3)CO2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25205,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCC1CN(c2ncnc3[nH]ncc23)c2ccccc21,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCC2CN(c3ncnc4[nH]ncc34)c3ccccc32)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25208,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCCNC(=O)C1CCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCNC(=O)C2CCC2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25211,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCCNC(=O)c1ccc(F)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCCNC(=O)c2ccc(F)cc2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25214,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCN1C(=O)SC(=Cc2cccs2)C1=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCN2C(=O)SC(=Cc3cccs3)C2=O)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25217,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCNC(=O)c1ccccc1F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(=O)c2ccccc2F)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25220,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCNC(N)=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNC(N)=O)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25223,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCOC1CCS(=O)(=O)C1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOC2CCS(=O)(=O)C2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25226,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCOCC(F)F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOCC(F)F)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25229,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCOc1ccc(F)c(F)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCOc2ccc(F)c(F)c2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25232,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCS(=O)(=O)C1CCOCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCS(=O)(=O)C2CCOCC2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25235,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCS(=O)(=O)Nc1ccccc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCS(=O)(=O)Nc2ccccc2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25238,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCc1ccno1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCc2ccno2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25241,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCCn1cnc2sccc2c1=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCn2cnc3sccc3c2=O)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25244,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NC[C@@H]1CCO[C@@H]1c1nc(C2CC2)no1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@@H]2CCO[C@@H]2c2nc(C3CC3)no2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25247,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NC[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@H]12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@@H]2C[C@@H]3O[C@H]2[C@H]2C[C@H]23)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25250,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NC[C@H]1CC[C@H](C(N)=O)CC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@H]2CC[C@H](C(N)=O)CC2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25253,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1cc(=O)[nH]c2ccccc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(=O)[nH]c3ccccc23)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25256,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1cc(Br)no1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(Br)no2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25259,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1cc(C(F)(F)F)co1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc(C(F)(F)F)co2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25262,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1cc2ccccc2[nH]c1=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cc3ccccc3[nH]c2=O)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25265,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1ccc(-c2nnn[nH]2)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc(-c3nnn[nH]3)cc2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25268,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1ccc[nH]c1=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccc[nH]c2=O)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25271,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1cccc2cc[nH]c12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cccc3cc[nH]c23)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25274,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1ccsc1C(F)(F)F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccsc2C(F)(F)F)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25277,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1cnc(Cl)s1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnc(Cl)s2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25280,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1cscc1C(F)(F)F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cscc2C(F)(F)F)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25283,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1nc(-c2ccco2)n[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc(-c3ccco3)n[nH]2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25286,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1nc2ccccc2c(=O)[nH]1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc3ccccc3c(=O)[nH]2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25289,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1nc2ccccc2o1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nc3ccccc3o2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25292,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1ncon1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ncon2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25295,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1nnc2c(=O)[nH]ccn12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc3c(=O)[nH]ccn23)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25298,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1nnc2ncccn12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nnc3ncccn23)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25301,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.NCc1noc2ccc(F)cc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2noc3ccc(F)cc23)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25304,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.Nc1cc(O)ccn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(O)ccn2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25307,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cl.Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(C)=O)cc2F)nc(Nc2cccc3c(=O)cc(-c4nn[nH]n4)oc23)n1,sEH,0
25310,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1c(=O)cc(N)[nH]c1=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cc(=O)n(C)c(=O)[nH]2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25313,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1c(N)cc(=O)n(C)c1=O,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(C)=O)cc2F)nc(Nc2cc(=O)n(C)c(=O)n2C)n1,sEH,0
25316,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1cc(-c2ccccc2CN)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccccc2-c2cnn(C)c2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25319,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1cc(C(F)F)c(CN)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2nn(C)cc2C(F)F)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25322,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1cc(C2(CN)CCCO2)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCC2(c3cnn(C)c3)CCCO2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25325,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1cc(CN)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2cnn(C)c2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25328,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1cc(N)cn1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2cnn(C)c2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25331,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1ccc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccn(C)n2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25334,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1ccc(S(=O)(=O)NCCN)c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCCNS(=O)(=O)c2ccn(C)c2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25337,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1ncc(C#N)c1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(C)=O)cc2F)nc(Nc2c(C#N)cnn2C)n1,sEH,0
25340,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1ncc2cc(N)ccc21,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc3c(cnn3C)c2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25343,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1nccc1CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NCc2ccnn2C)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25346,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1nccc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(C)=O)cc2F)nc(Nc2ccnn2C)n1,sEH,0
25349,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1nccc1[C@@H]1OCC[C@H]1CN,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC[C@@H]2CCO[C@H]2c2ccnn2C)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25352,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,Cn1nnc(N)n1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2nnn(C)n2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25355,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,N#CC1=C(N)CCC1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(NC2=C(C#N)CCC2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25358,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,N#Cc1c(N)sc2c1CCCC2,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(C)=O)cc2F)nc(Nc2sc3c(c2C#N)CCCC3)n1,sEH,0
25361,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,N#Cc1c[nH]nc1N,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C(C)=O)cc2F)nc(Nc2n[nH]cc2C#N)n1,sEH,0
25364,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,N#Cc1ccc(N)cc1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C#N)cc2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25367,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,N#Cc1ccc(N)cc1C(F)(F)F,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2ccc(C#N)c(C(F)(F)F)c2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
25370,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,CC(=O)c1ccc(N)c(F)c1,N#Cc1ccc2nc(N)sc2c1,C#CC[C@@H](CC(=O)N[Dy])Nc1nc(Nc2nc3ccc(C#N)cc3s2)nc(Nc2ccc(C(C)=O)cc2F)n1,sEH,0
